time,heartValue
0, 257
1, 359
2, 356
3, 357
4, 350
5, 353
6, 353
7, 353
8, 352
9, 352
10, 354
11, 356
12, 355
13, 353
14, 352
15, 350
16, 354
17, 355
18, 355
19, 356
20, 352
21, 348
22, 353
23, 350
24, 352
25, 356
26, 375
27, 406
28, 447
29, 467
30, 371
31, 374
32, 374
33, 372
34, 371
35, 368
36, 367
37, 367
38, 364
39, 365
40, 366
41, 363
42, 362
43, 359
44, 356
45, 357
46, 350
47, 353
48, 353
49, 353
50, 352
51, 352
52, 354
53, 356
54, 355
55, 353
56, 352
57, 350
58, 354
59, 355
60, 355
61, 356
62, 352
63, 348
64, 353
65, 350
66, 352
67, 356
68, 375
69, 406
70, 447
71, 467
72, 46081
73, 260
74, 230
75, 263
76, 303
77, 322
78, 338
79, 349
80, 353
81, 355
82, 355
83, 358
84, 365
85, 365
86, 365
87, 364
88, 365
89, 366
90, 363
91, 362
92, 364
93, 364
94, 365
95, 364
96, 360
97, 362
98, 360
99, 358
100, 363
101, 360
102, 360
103, 361
104, 359
105, 359
106, 354
107, 353
108, 350
109, 344
110, 337
111, 332
112, 332
113, 330
114, 328
115, 324
116, 320
117, 317
118, 316
119, 317
120, 317
121, 320
122, 317
123, 316
124, 315
125, 314
126, 315
127, 312
128, 313
129, 315
130, 317
131, 318
132, 320
133, 313
134, 315
135, 314
136, 310
137, 309
138, 312
139, 309
140, 304
141, 300
142, 303
143, 308
144, 307
145, 306
146, 305
147, 303
148, 303
149, 300
150, 303
151, 304
152, 303
153, 307
154, 302
155, 305
156, 305
157, 302
158, 305
159, 310
160, 304
161, 300
162, 300
163, 302
164, 309
165, 313
166, 317
167, 318
168, 316
169, 319
170, 317
171, 309
172, 308
173, 305
174, 304
175, 306
176, 301
177, 305
178, 305
179, 305
180, 307
181, 305
182, 307
183, 314
184, 328
185, 351
186, 387
187, 421
188, 389
189, 303
190, 224
191, 175
192, 195
193, 247
194, 279
195, 298
196, 312
197, 318
198, 323
199, 326
200, 329
201, 334
202, 336
203, 336
204, 337
205, 337
206, 339
207, 338
208, 335
209, 345
210, 348
211, 346
212, 345
213, 346
214, 351
215, 351
216, 352
217, 353
218, 355
219, 356
220, 359
221, 354
222, 353
223, 355
224, 349
225, 349
226, 347
227, 345
228, 345
